Client_ID,Total_Value,Frequency,LatestInvoiceDate,Recency
12910,5796.52,13,2011-11-16 14:28:00,23
12911,1651.72,1,2010-06-06 12:13:00,552
12912,1662.3,5,2011-12-07 08:55:00,3
12913,6283.24,13,2011-12-05 12:11:00,5
12914,223.98,1,2010-11-04 12:28:00,401
12915,975.1,4,2011-07-14 11:34:00,149
12916,4479.73,7,2011-07-24 10:35:00,139
12917,4359.2,6,2011-08-03 16:42:00,128
12918,10953.5,1,2010-03-23 15:22:00,626
12919,1335.19,6,2011-12-01 13:47:00,8
12920,486.64,4,2011-11-22 15:05:00,17
12921,35233.24,74,2011-11-30 16:22:00,9
12922,405.38,1,2011-07-01 15:35:00,161
12923,770.42,3,2011-10-06 16:20:00,64
12924,2469.4,12,2011-09-12 13:55:00,88
12925,729.3299999999999,3,2011-12-05 11:11:00,5
12926,1523.97,4,2010-10-24 15:57:00,411
12927,197.31,1,2010-11-10 10:02:00,395
12928,4304.89,12,2011-11-04 14:24:00,35
12929,117.85,1,2011-02-01 12:08:00,312
12930,415.8,2,2011-09-22 15:18:00,78
12931,92347.34,57,2011-11-18 12:39:00,22
12932,1698.56,8,2010-06-18 14:22:00,539
12933,1636.6299999999999,8,2011-11-15 16:38:00,24
12934,181.65,1,2009-12-03 10:51:00,737
12935,4243.86,15,2011-12-07 17:25:00,2
12936,1063.9,4,2011-11-22 17:32:00,17
12937,3097.61,9,2011-11-24 15:05:00,15
12938,114.14,1,2011-11-14 11:21:00,26
12939,25264.8,20,2011-10-06 14:33:00,64
12940,899.69,2,2011-10-16 12:09:00,55
12941,377.49,1,2009-12-15 13:12:00,724
12942,675.6,3,2011-07-31 14:39:00,131
12943,496.5,2,2010-05-30 13:52:00,558
12944,604.51,2,2011-11-04 11:04:00,36
12945,900.11,2,2011-02-24 14:15:00,288
12946,324.45,1,2010-09-29 10:14:00,437
12947,1603.99,6,2011-07-19 10:06:00,144
12948,2317.43,9,2011-11-23 17:10:00,16
12949,15526.7,22,2011-11-09 11:25:00,31
12950,1843.0,3,2011-12-07 13:17:00,2
12951,3213.7200000000003,15,2011-12-01 12:14:00,9
12952,1387.79,4,2011-12-04 10:35:00,6
12953,828.8100000000001,2,2011-11-30 09:24:00,10
12954,162.45,1,2010-03-11 10:16:00,639
12955,4757.16,11,2011-12-08 16:29:00,1
12956,521.89,4,2011-02-06 16:08:00,306
12957,8706.97,13,2011-11-30 09:53:00,10
12958,467.34,2,2010-11-04 16:16:00,400
12959,150.95,1,2010-08-12 17:20:00,484
12960,1322.07,4,2010-10-22 09:31:00,414
12961,211.99,1,2010-11-25 16:44:00,379
12962,266.39,2,2011-12-02 15:55:00,7
12963,3235.79,12,2011-12-01 12:55:00,8
12964,132.24,1,2010-09-28 17:47:00,437
12965,769.8100000000001,1,2011-09-11 15:31:00,89
12966,160.18,1,2011-11-30 12:38:00,10
12967,2938.52,3,2010-12-16 19:10:00,358
12968,135.95,1,2011-08-19 15:44:00,112
12969,122.45,1,2010-04-16 10:50:00,603
12970,1453.6,10,2011-12-02 14:30:00,7
12971,15704.6,116,2011-12-06 12:20:00,4
12972,1161.2,4,2010-10-22 08:41:00,414
12973,385.55,1,2010-10-22 10:14:00,414
12974,408.95,2,2011-05-26 09:33:00,198
12975,2100.09,6,2010-09-29 09:46:00,437
12976,3156.38,8,2011-05-12 09:55:00,212
12977,513.88,4,2011-07-06 16:40:00,156
12978,2502.82,5,2010-11-19 14:29:00,385
12979,517.7,1,2009-12-10 15:45:00,729
12980,16245.78,21,2011-07-05 09:34:00,158
12981,372.21999999999997,2,2011-11-10 12:00:00,30
12982,2744.81,8,2011-04-11 11:51:00,243
12983,490.08000000000004,1,2010-04-20 12:58:00,598
12984,97.5,1,2011-11-21 12:37:00,19
12985,1239.38,2,2011-12-09 10:46:00,1
12986,2729.84,10,2010-10-07 11:57:00,429
12987,1312.21,5,2011-09-27 12:03:00,74
12988,505.82,1,2011-02-20 14:31:00,292
12989,13551.75,33,2011-12-06 15:28:00,3
12990,955.5,7,2011-11-08 13:01:00,31
12991,764.82,3,2011-11-16 15:34:00,23
12992,93.35000000000001,1,2009-12-14 16:46:00,725
12993,1259.6299999999999,8,2011-11-16 15:49:00,23
12994,974.4200000000001,3,2011-12-05 15:43:00,4
12995,211.32,1,2011-09-15 15:44:00,85
12996,355.5,1,2010-11-29 09:27:00,376
12997,2110.91,8,2011-11-17 15:47:00,22
12998,920.08,3,2010-08-04 08:05:00,493
12999,455.88,3,2011-05-27 13:24:00,196
13000,1032.5,4,2011-08-25 10:43:00,107
13001,24042.65,33,2011-12-05 14:51:00,4
13002,414.13,3,2011-01-25 15:18:00,318
13003,149.05,3,2011-08-26 10:50:00,106
13004,11650.85,36,2011-11-28 11:27:00,12
13005,999.68,4,2011-06-19 10:53:00,174
13006,81.57,1,2011-10-14 13:49:00,56
13007,175.25,1,2010-05-09 10:38:00,580
13008,612.13,3,2011-01-20 14:24:00,323
13009,234.0,1,2010-02-05 12:22:00,673
13010,330.12,2,2010-11-30 15:09:00,374
13011,50.550000000000004,1,2010-12-02 17:22:00,372
13012,2957.83,11,2011-11-30 13:05:00,9
13013,11097.43,29,2011-12-08 15:01:00,1
13014,5381.08,11,2011-11-29 12:27:00,11
13015,6579.78,11,2011-10-17 13:19:00,53
13016,789.89,3,2011-09-27 14:08:00,73
13017,204.0,1,2011-12-02 15:53:00,7
13018,9763.16,35,2011-11-23 13:28:00,16
13019,1229.95,6,2010-11-25 14:56:00,379
13020,618.96,2,2010-05-26 11:12:00,563
13021,4887.24,17,2011-12-05 16:37:00,4
13022,65.3,1,2010-10-06 10:50:00,430
13023,1449.03,3,2011-10-06 16:27:00,64
13024,555.87,2,2010-08-26 09:42:00,471
13025,323.39,1,2009-12-08 10:02:00,732
13026,1733.08,9,2011-12-08 16:58:00,1
13027,17239.2,19,2011-08-18 09:39:00,114
13028,661.3199999999999,2,2011-11-17 11:10:00,23
13029,1927.3,5,2011-11-09 09:13:00,31
13030,752.4399999999999,2,2011-11-28 14:30:00,11
13031,3292.84,5,2010-10-28 15:34:00,407
13032,2815.96,9,2011-10-18 15:54:00,52
13033,220.55,2,2010-12-17 14:23:00,357
13034,756.82,3,2011-10-16 12:21:00,55
13035,1364.2,3,2011-09-27 08:57:00,74
13036,307.1,1,2010-01-24 11:35:00,685
13037,3914.9500000000003,12,2011-07-24 15:46:00,138
13038,908.46,3,2011-09-20 14:37:00,80
13039,1010.73,4,2010-05-04 16:45:00,584
13040,676.99,2,2011-12-01 10:38:00,9
13041,799.13,4,2010-09-15 11:44:00,451
13042,1488.59,3,2010-04-20 13:43:00,598
13043,516.42,1,2011-03-11 14:52:00,273
13044,4848.05,11,2011-02-21 15:20:00,291
13045,808.92,3,2011-09-01 15:04:00,99
13046,949.25,3,2011-11-09 08:36:00,31
13047,8428.53,24,2011-11-08 12:06:00,32
13048,4049.13,9,2011-11-25 13:23:00,14
13049,1408.24,4,2011-10-06 15:31:00,64
13050,11986.52,35,2011-11-25 09:18:00,15
13051,155.8,2,2010-05-10 09:14:00,579
13052,3119.33,7,2011-05-11 14:12:00,212
13053,127.65,1,2010-03-28 11:28:00,622
13055,2321.11,4,2011-09-22 14:26:00,78
13056,209.48,1,2010-06-06 14:10:00,551
13057,709.59,3,2010-06-27 15:44:00,530
13058,271.40000000000003,3,2011-11-15 12:43:00,25
13059,2291.77,10,2011-04-04 10:40:00,250
13060,307.53,1,2011-03-31 11:37:00,254
13061,248.61,1,2011-09-28 16:04:00,72
13062,346.98,1,2011-06-01 15:12:00,191
13063,188.4,1,2010-08-16 12:27:00,481
13064,1666.8400000000001,6,2011-11-27 12:31:00,13
13065,1055.05,5,2010-12-01 16:52:00,373
13066,470.8,2,2011-11-15 12:57:00,24
13067,508.51,3,2011-09-18 13:38:00,82
13068,344.0,2,2011-11-29 15:00:00,10
13069,9284.45,38,2011-12-09 08:39:00,1
13070,751.7,4,2011-05-31 13:45:00,192
13071,129.22,1,2010-04-06 13:37:00,612
13072,177.15,1,2011-03-18 08:12:00,267
13073,418.08,2,2010-10-24 14:06:00,411
13074,1378.74,4,2010-07-16 16:53:00,511
13075,919.61,1,2011-08-02 10:19:00,130
13076,135.4,1,2010-09-08 10:27:00,458
13077,2740.65,11,2011-12-08 19:24:00,1
13078,29018.06,57,2011-12-06 15:36:00,3
13079,419.18,6,2011-12-05 16:53:00,4
13080,280.73,4,2011-06-13 14:59:00,179
13081,56838.37,28,2011-11-28 10:54:00,12
13082,7335.75,21,2011-08-05 16:16:00,126
13083,395.43,3,2011-12-05 15:01:00,4
13084,122.39999999999999,1,2010-08-05 08:49:00,492
13085,2433.28,8,2011-07-05 12:11:00,158
13086,439.33000000000004,1,2010-11-22 10:28:00,383
13087,313.64,1,2009-12-13 15:16:00,726
13088,236.11,1,2010-10-18 15:35:00,417
13089,113416.91,203,2011-12-07 09:02:00,3
13090,13091.74,24,2011-12-01 12:39:00,9
13091,2321.82,3,2011-11-11 15:54:00,28
13092,2140.28,12,2011-09-30 11:18:00,71
13093,54144.25,55,2011-03-09 12:14:00,276
13094,2209.44,13,2011-11-18 14:07:00,21
13095,74.39999999999999,1,2011-09-30 12:03:00,71
13096,419.70000000000005,1,2010-11-10 14:08:00,394
13097,13324.1,28,2011-11-07 10:43:00,33
13098,28882.44,28,2011-12-08 14:14:00,1
13099,207.35999999999999,1,2011-09-01 17:40:00,99
13101,695.4,4,2011-04-19 14:37:00,234
13102,11380.1,37,2011-12-08 12:52:00,1
13103,709.64,3,2011-10-31 09:38:00,40
13104,1709.1,9,2011-12-06 13:10:00,3
13105,72.0,1,2010-09-29 13:41:00,436
13106,603.46,2,2011-07-29 15:12:00,133
13107,5253.07,9,2011-10-26 14:52:00,44
13108,748.46,2,2010-12-02 10:35:00,373
13109,1134.03,3,2011-10-11 10:16:00,60
13110,2957.4700000000003,12,2011-11-08 14:30:00,31
13111,321.88000000000005,1,2009-12-21 09:00:00,719
13112,20.6,1,2010-06-16 17:03:00,541
13113,18230.07,37,2011-12-09 12:49:00,1
13114,234.38,1,2009-12-09 09:56:00,731
13115,5494.7,10,2011-11-28 12:38:00,12
13116,501.14,1,2011-07-24 14:33:00,138
13117,2255.66,18,2011-11-18 12:02:00,22
13118,2415.41,9,2011-11-20 12:46:00,20
13119,134.9,1,2010-02-09 08:38:00,669
13120,30.599999999999998,1,2011-04-15 10:19:00,239
13121,283.73,1,2011-03-15 16:47:00,269
13122,922.39,2,2011-09-06 15:53:00,94
13123,506.75,2,2010-08-24 10:18:00,473
13124,4641.66,4,2011-09-11 12:45:00,90
13125,148.62,1,2010-07-04 11:58:00,524
13126,3774.81,13,2011-12-05 10:00:00,5
13127,259.17,1,2011-09-23 10:26:00,78
13128,263.5,1,2010-03-18 15:08:00,631
13129,233.25,2,2010-09-13 13:47:00,452
13130,64.0,1,2011-09-06 15:30:00,94
13131,3313.77,7,2011-11-16 13:21:00,23
13132,77.3,1,2011-03-23 12:44:00,262
13133,200.45000000000002,3,2011-03-11 10:31:00,274
13134,2475.23,6,2011-09-15 10:35:00,86
13135,3371.45,2,2011-05-27 10:52:00,197
13136,6274.56,13,2011-10-14 13:41:00,56
13137,7586.94,16,2011-11-29 12:09:00,11
13138,1274.01,7,2011-11-17 16:51:00,22
13139,8202.98,8,2011-11-23 13:54:00,16
13140,1054.92,5,2011-08-23 15:33:00,108
13141,7656.08,17,2011-09-16 09:54:00,85
13142,307.09,1,2011-11-20 16:07:00,19
13143,405.1,1,2010-05-04 12:22:00,585
13144,135.35,2,2011-01-11 11:15:00,333
13145,1128.52,7,2011-10-31 12:45:00,40
13146,228.91,1,2011-11-13 15:29:00,26
13147,712.8000000000001,4,2011-11-29 13:59:00,10
13148,8497.82,26,2011-11-10 15:23:00,29
13149,1676.06,4,2011-11-25 13:09:00,14
13150,449.96999999999997,3,2010-08-12 12:59:00,484
13151,2465.21,3,2011-02-17 12:29:00,296
13152,2146.38,7,2010-10-18 13:44:00,417
13153,486.22,1,2011-12-04 12:14:00,6
13154,1624.84,3,2010-11-05 16:00:00,399
13155,1370.48,6,2011-11-06 15:41:00,33
13156,1586.54,3,2010-11-19 13:09:00,385
13157,5687.36,9,2011-10-21 13:50:00,49
13158,1508.18,5,2011-09-06 11:58:00,95
13159,1429.35,4,2011-12-01 11:20:00,9
13160,91.8,1,2011-11-17 13:07:00,22
13161,472.13,2,2011-01-30 14:03:00,313
13162,9275.49,16,2011-08-09 15:59:00,122
13163,17.65,1,2010-04-08 16:21:00,610
13164,372.2,2,2010-05-19 13:52:00,569
13165,1451.16,3,2011-10-24 15:05:00,46
13166,875.93,2,2011-03-01 15:16:00,283
13167,1125.15,5,2011-11-21 12:24:00,19
13168,1840.73,5,2011-11-03 12:56:00,36
13169,840.08,3,2011-10-07 12:11:00,64
13170,108.81,1,2011-11-13 12:19:00,27
13171,468.41,3,2011-11-18 10:27:00,22
13172,69.6,1,2010-11-04 15:10:00,400
13173,2399.82,11,2011-12-05 15:51:00,4
13174,7995.36,12,2011-11-23 14:35:00,16
13175,831.45,2,2010-05-06 13:13:00,582
13176,481.49,1,2011-10-24 15:43:00,46
13177,512.2,2,2011-10-06 09:56:00,65
13178,14059.19,21,2011-11-13 16:14:00,26
13179,572.3100000000001,1,2010-03-31 11:40:00,619
13180,86.10000000000001,1,2010-04-11 13:37:00,607
13181,359.69,1,2010-11-23 15:05:00,381
13182,121.18,1,2011-10-25 13:46:00,45
13183,7036.18,15,2011-12-02 10:30:00,8
13184,1668.95,10,2011-11-25 12:02:00,15
13185,71.4,1,2011-03-17 11:56:00,268
13186,1575.89,3,2011-10-31 11:40:00,40
13187,341.36,4,2011-01-06 18:57:00,337
13188,114.60000000000001,1,2011-11-28 15:28:00,11
13189,260.68,2,2011-11-21 10:39:00,19
13190,570.66,3,2010-06-13 15:47:00,544
13191,164.69,1,2010-02-19 17:02:00,658
13192,2558.58,6,2011-09-05 14:13:00,95
13193,112.08,1,2011-10-09 14:30:00,61
13194,472.78,2,2011-07-27 09:01:00,136
13195,136.73,1,2010-10-21 13:07:00,414
13196,3068.84,7,2011-11-28 13:54:00,11
13197,373.01000000000005,1,2010-04-09 09:14:00,610
13198,4974.2300000000005,8,2011-11-29 15:17:00,10
13199,15964.210000000001,67,2011-12-06 12:30:00,4
13200,870.09,4,2011-11-20 15:35:00,19
13201,1233.06,4,2010-07-25 14:30:00,502
13202,1580.3,7,2010-11-10 16:24:00,394
13203,2648.25,10,2011-11-30 10:45:00,10
13204,966.6600000000001,1,2009-12-08 14:56:00,731
13205,2803.2,1,2010-09-22 16:26:00,443
13206,8308.19,13,2010-11-04 16:50:00,400
13207,535.86,4,2011-11-24 14:52:00,15
13208,1976.3,9,2011-10-12 09:54:00,59
13209,8509.51,13,2011-11-09 13:54:00,30
13210,353.48,1,2011-09-07 08:18:00,94
13211,2618.77,10,2011-11-29 14:43:00,10
13212,786.83,3,2011-11-20 12:40:00,20
13213,3851.52,11,2011-10-14 11:42:00,57
13214,3264.23,7,2010-10-18 10:00:00,418
13215,81.6,1,2010-11-02 18:26:00,402
13216,333.74,1,2011-03-17 12:18:00,268
13217,666.48,4,2011-08-09 15:32:00,122
13218,62.63999999999999,1,2011-08-04 16:59:00,127
13219,76.23,1,2010-03-31 14:18:00,618
13220,1336.0900000000001,5,2011-09-22 13:38:00,78
13221,847.41,2,2011-04-13 16:58:00,240
13222,88.5,1,2010-05-11 13:54:00,577
13223,969.1200000000001,6,2011-05-23 13:03:00,200
13224,2155.95,2,2011-10-10 14:55:00,60
13225,16260.07,16,2011-12-06 13:29:00,3
13226,312.46,2,2011-03-11 14:35:00,273
13227,257.7,1,2011-05-22 11:47:00,202
13228,358.0,1,2011-09-19 14:28:00,81
13229,160.95,1,2011-04-28 12:07:00,226
13230,6120.01,30,2011-12-05 16:03:00,4
13232,1328.35,7,2011-11-27 10:39:00,13
13233,1176.46,4,2011-09-26 13:25:00,74
13234,346.5,2,2010-02-05 11:41:00,673
13235,1031.07,1,2011-05-11 17:13:00,212
13236,744.85,2,2011-11-15 12:50:00,25
13237,643.0,1,2010-11-17 10:07:00,388
13238,1006.63,6,2011-11-22 15:37:00,17
13239,1594.69,5,2011-03-23 10:25:00,262
13240,1475.79,8,2011-09-04 14:08:00,96
13241,112.53,1,2010-10-24 11:17:00,412
13242,699.4,7,2011-08-19 12:53:00,112
13243,1220.38,5,2011-05-20 13:14:00,203
13244,121.74000000000001,1,2011-09-08 11:46:00,93
13245,989.22,2,2011-10-20 11:40:00,51
13246,3351.75,11,2011-11-21 16:50:00,18
13247,501.12,4,2011-11-22 10:59:00,18
13248,465.68,2,2011-08-07 12:40:00,125
13249,1608.93,9,2011-09-08 13:26:00,92
13250,253.09,2,2010-09-05 11:33:00,461
13251,252.68,1,2010-11-02 13:20:00,402
13252,399.3,2,2010-11-10 16:00:00,394
13253,2951.11,4,2011-07-06 10:09:00,157
13254,51.410000000000004,1,2010-11-28 15:42:00,376
13255,678.76,3,2011-11-30 13:14:00,9
13257,149.75,1,2010-09-29 14:58:00,436
13258,1009.43,5,2011-11-28 09:31:00,12
13259,1402.54,9,2011-10-09 10:48:00,62
13260,557.62,1,2011-10-09 13:21:00,61
13261,944.1,2,2011-03-16 12:22:00,269
13262,573.45,3,2011-03-21 15:06:00,263
13263,8676.2,39,2011-12-08 13:59:00,1
13264,722.5600000000001,1,2010-09-23 12:42:00,443
13265,2092.66,5,2011-10-17 15:02:00,53
13266,6135.04,19,2011-11-28 14:39:00,11
13267,9429.81,36,2011-12-07 11:12:00,3
13268,3174.75,11,2011-11-22 11:51:00,18
13269,8537.32,28,2011-12-08 14:53:00,1
13270,590.0,1,2010-12-08 14:53:00,366
13271,211.49,1,2011-11-02 14:31:00,37
13272,276.56,2,2011-11-08 14:00:00,31
13273,138.98,1,2011-08-18 14:02:00,113
13274,360.85,1,2010-10-26 13:48:00,409
13275,238.86,2,2010-11-21 12:09:00,384
13276,1891.91,5,2011-10-07 12:44:00,64
13277,523.3,7,2011-11-24 09:21:00,16
13278,1435.85,4,2011-10-30 11:49:00,41
13279,137.75,1,2011-09-22 17:24:00,78
13280,2293.33,7,2011-08-09 13:14:00,122
13281,350.85,1,2010-09-26 16:03:00,439
13282,1313.19,4,2011-11-21 15:33:00,18
13283,373.36,4,2011-10-11 09:50:00,60
13284,201.19,1,2011-01-13 09:23:00,331
13285,3364.59,6,2011-11-16 13:19:00,23
13286,734.91,1,2010-04-18 15:35:00,600
13287,781.59,3,2010-04-15 15:26:00,603
13288,927.61,5,2010-09-22 16:32:00,443
13289,307.95,1,2009-12-16 11:53:00,724
13290,208.63,1,2010-09-27 16:29:00,438
13291,3270.79,11,2011-07-07 10:36:00,156
13292,994.51,5,2011-11-01 10:04:00,39
13293,1192.94,6,2010-11-12 13:28:00,392
13294,1689.53,3,2011-06-03 08:54:00,190
13295,1101.97,4,2010-12-15 11:21:00,360
13296,792.51,6,2011-07-25 13:46:00,137
13297,4368.62,7,2011-12-02 09:32:00,8
13298,360.0,1,2011-12-08 13:11:00,1
13299,1218.7,3,2011-03-16 12:55:00,268
13300,1285.51,3,2011-06-23 13:09:00,169
13301,618.09,4,2011-08-28 11:25:00,104
13302,159.2,2,2011-07-07 17:56:00,155
13303,61.72,1,2010-11-04 14:55:00,400
13304,1217.99,4,2010-12-23 14:35:00,351
13305,3616.41,16,2011-12-05 15:15:00,4
13306,53.65,1,2010-10-05 14:55:00,430
13307,273.34,3,2011-08-11 17:14:00,120
13308,1670.3700000000001,4,2011-11-17 09:31:00,23
13309,1706.3700000000001,6,2011-12-02 16:34:00,7
13310,1541.2,5,2011-11-11 17:23:00,28
13311,598.57,2,2011-12-05 12:55:00,4
13312,124.75,1,2010-09-14 14:36:00,451
13313,3445.32,12,2011-11-17 16:48:00,22
13314,775.94,3,2011-12-08 12:29:00,2
13315,310.26,1,2010-01-19 15:34:00,689
13316,12940.82,10,2011-11-02 13:40:00,37
13317,6486.091,19,2011-10-04 13:35:00,66
13318,640.76,3,2011-12-08 18:51:00,1
13319,21323.22,58,2011-12-04 13:34:00,5
13320,2211.6,6,2011-09-22 18:07:00,78
13321,567.36,2,2011-09-28 15:24:00,72
13322,199.48000000000002,1,2011-11-22 14:21:00,17
13323,787.85,5,2011-12-06 17:12:00,3
13324,10513.47,18,2011-11-03 16:28:00,36
13325,675.3,1,2011-09-19 10:36:00,82
13326,281.76,1,2010-10-03 16:00:00,432
13327,9134.48,20,2011-11-01 10:21:00,39
13328,1308.48,1,2011-01-27 15:22:00,316
13329,4808.77,8,2011-11-08 10:29:00,32
13330,2796.1,6,2011-09-08 12:27:00,93
13331,262.4,1,2010-11-03 08:04:00,402
13332,350.9,1,2011-11-25 13:30:00,14
13333,1015.74,3,2010-10-24 13:24:00,411
13334,6201.8,5,2011-09-18 15:21:00,82
13336,795.12,1,2011-09-23 14:05:00,77
13337,1575.26,1,2010-06-11 13:27:00,546
13338,2445.62,4,2011-07-05 09:06:00,158
13339,860.12,1,2011-05-23 08:31:00,201
13340,22100.56,12,2011-10-25 13:15:00,45
13341,775.85,1,2011-03-24 09:50:00,261
13343,353.43,1,2011-06-15 12:24:00,178
13344,2511.69,3,2011-10-03 09:45:00,68
13345,389.5,1,2011-02-25 09:01:00,288
13346,299.4,6,2010-09-03 11:41:00,463
13347,341.36,1,2011-09-30 13:28:00,70
13348,233.76,1,2011-10-06 17:28:00,64
13349,247.32,1,2011-11-29 08:07:00,11
13350,979.12,2,2011-11-23 16:33:00,16
13351,373.94,1,2011-10-04 12:55:00,66
13352,397.97999999999996,1,2011-10-10 13:55:00,60
13354,743.53,1,2011-09-29 13:17:00,71
13355,674.7,1,2011-08-09 14:48:00,122
13356,768.24,1,2011-09-20 14:33:00,80
13357,3805.5099999999998,5,2011-03-27 13:56:00,257
13358,439.03,1,2011-03-16 11:52:00,269
13359,1043.31,2,2011-10-07 09:30:00,64
13360,1553.65,4,2010-10-04 12:37:00,432
13361,1450.5,2,2010-08-24 14:56:00,472
13362,5394.07,7,2011-11-30 14:41:00,9
13363,1723.86,3,2011-11-22 12:40:00,18
13364,134.95999999999998,1,2011-09-29 18:13:00,71
13365,2225.37,2,2011-11-06 12:36:00,34
13366,56.160000000000004,1,2011-10-20 13:37:00,50
13367,510.20000000000005,1,2010-10-04 10:00:00,432
13368,1121.5,4,2011-03-28 09:59:00,257
13369,308.28000000000003,1,2010-12-09 11:30:00,366
13370,754.87,1,2010-12-03 10:26:00,372
13371,2297.66,2,2010-07-22 17:33:00,505
13372,378.64,1,2011-09-11 12:46:00,90
13373,7587.1900000000005,6,2011-10-10 10:51:00,61
13374,422.8,2,2010-10-21 10:04:00,415
13375,1792.23,2,2011-09-12 10:19:00,89
13376,1019.76,3,2011-09-01 16:16:00,99
13377,1552.88,2,2010-11-08 12:20:00,397
13379,572.56,3,2011-11-13 13:45:00,26
13380,62.4,1,2010-10-03 10:18:00,433
13381,8224.37,12,2011-11-08 11:58:00,32
13382,1387.58,5,2011-03-04 10:03:00,281
13383,305.28000000000003,1,2010-06-14 11:45:00,544
13384,6680.83,11,2011-11-09 11:04:00,31
13385,534.57,1,2011-01-14 09:52:00,330
13386,835.46,2,2010-10-21 12:52:00,414
13387,186.94,1,2010-10-18 14:07:00,417
13388,1185.65,3,2011-07-31 12:52:00,131
13389,797.96,3,2011-11-28 14:01:00,11
13390,544.08,1,2011-09-26 08:38:00,75
13391,59.8,1,2011-05-20 10:50:00,204
13392,91.14,1,2010-01-31 13:34:00,677
13393,1131.45,4,2010-05-05 09:34:00,584
13394,6621.7,19,2011-12-08 11:36:00,2
13395,1180.23,3,2011-06-07 15:04:00,185
13396,1360.99,2,2011-11-10 16:59:00,29
13397,3191.87,10,2011-09-28 10:56:00,73
13398,670.34,2,2011-05-31 13:17:00,192
13399,275.4,3,2010-09-01 13:59:00,464
13400,310.83,1,2010-05-06 09:00:00,583
13402,1226.8500000000001,4,2011-08-04 15:51:00,127
13403,229.5,3,2011-11-22 08:28:00,18
13404,252.49,2,2011-12-08 15:37:00,1
13405,1213.811,6,2011-09-26 17:01:00,74
13406,568.92,2,2010-10-08 14:44:00,427
13407,2244.7,3,2010-05-10 12:41:00,579
13408,50174.782,106,2011-12-08 09:05:00,2
13410,2201.96,9,2011-11-15 15:33:00,24
13411,213.55,1,2011-08-24 13:57:00,107
13412,487.34999999999997,1,2010-03-29 16:28:00,620
13413,429.44,6,2010-03-10 12:17:00,640
13414,2494.14,6,2011-07-29 11:45:00,134
13415,784.17,4,2010-08-24 11:38:00,473
13416,940.8000000000001,3,2011-10-27 08:56:00,44
13417,1669.49,6,2011-12-05 08:49:00,5
13418,11559.66,31,2011-11-28 10:23:00,12
13419,221.06,1,2011-10-07 12:49:00,64
13420,159.85,2,2011-07-13 08:48:00,150
13421,4058.75,8,2011-10-30 14:21:00,40
13422,2626.3,1,2011-10-06 13:42:00,64
13423,217.03,1,2010-10-07 09:02:00,429
13424,572.77,1,2010-09-16 10:49:00,450
13425,3390.4300000000003,5,2011-08-23 17:13:00,108
13426,8167.38,22,2011-12-09 08:59:00,1
13427,1006.53,6,2011-11-20 13:02:00,19
13428,478.54,3,2011-11-29 14:20:00,10
13429,1006.8,4,2011-11-29 09:10:00,11
13430,679.45,2,2011-11-21 08:19:00,19
13431,3316.24,8,2011-10-03 13:49:00,67
13432,439.1,2,2010-05-17 13:18:00,571
13433,658.3199999999999,4,2010-07-26 16:55:00,501
13434,1666.8600000000001,5,2011-09-26 14:30:00,74
13435,4447.33,9,2011-12-04 14:45:00,5
13436,196.89,1,2011-12-08 10:33:00,2
13437,3408.06,7,2011-11-25 14:00:00,14
13438,46.5,1,2010-06-10 18:46:00,547
13439,986.61,3,2011-03-29 14:20:00,255
13440,1295.25,7,2010-10-12 13:11:00,423
13441,720.9,2,2011-09-09 09:38:00,92
13442,419.87,3,2010-02-10 14:03:00,667
13443,1273.16,6,2010-09-17 12:31:00,449
13444,619.08,2,2010-11-30 13:02:00,374
13445,241.89999999999998,1,2010-03-23 15:34:00,626
13446,3881.89,11,2010-10-05 18:51:00,430
13447,1129.14,3,2011-11-16 13:38:00,23
13448,8745.93,13,2011-11-23 12:33:00,17
13449,291.88,1,2011-11-16 08:28:00,24
13450,4120.04,13,2011-11-13 11:54:00,27
13451,7090.06,11,2011-11-13 15:58:00,26
13452,729.8,3,2011-03-25 14:19:00,259
13453,781.6899999999999,3,2011-06-27 09:34:00,166
13454,219.87,1,2010-03-08 14:40:00,641
13455,2212.9900000000002,6,2011-11-15 11:21:00,25
13456,1766.72,6,2011-11-22 09:18:00,18
13457,148.22,2,2010-01-20 08:48:00,689
13458,11959.27,16,2011-12-02 15:29:00,7
13459,1160.4099999999999,2,2010-03-25 10:24:00,625
13460,183.44,2,2011-11-10 17:17:00,29
13461,4160.0,6,2011-11-01 09:01:00,39
13462,1153.85,5,2011-04-01 11:20:00,253
13464,3097.64,6,2011-10-12 15:01:00,58
13465,931.12,2,2010-09-19 15:13:00,446
13466,1013.35,5,2011-06-08 16:39:00,184
13467,1071.91,2,2011-11-29 10:01:00,11
13468,12793.28,72,2011-12-08 10:39:00,2
13469,82.4,1,2010-02-24 15:03:00,653
13470,165.0,2,2011-09-01 14:57:00,99
13471,2501.84,4,2011-12-08 15:44:00,1
13472,592.24,2,2010-09-02 09:41:00,464
13473,2657.7599999999998,8,2011-10-10 11:20:00,61
13474,646.59,3,2011-04-17 13:53:00,236
13475,1431.78,4,2011-06-01 13:52:00,191
13476,2061.4700000000003,5,2011-06-14 12:00:00,179
13477,2819.17,11,2011-11-02 12:04:00,38
13478,2215.78,5,2010-08-27 13:23:00,469
13479,851.37,4,2011-05-23 10:45:00,201
13480,627.82,2,2010-10-19 11:53:00,417
